Player: ; Player42; Question: ;Escolheu avatar; Answer: ;2; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;2; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;4; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;4; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;4; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;4; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;4; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;5; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;5; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Escolheu avatar; Answer: ;5; isCorrect: ;False; isComplete: ;False
Player: ; Player42; Question: ;Solicitou Dica / Humano; Answer: ;Sequencia2; isCorrect: ;True; isComplete: ;False
Player: ; Player42; Question: ;Solicitou Dica / Humano; Answer: ;Sequencia2; isCorrect: ;True; isComplete: ;False
